id,date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
2.00E+13,2003.07.20,12:46:26 AM,40.28,29.69,turkey,bursa,afsar_yenisehir,south_east,1.8,7,3.7,3.6,3.7,,0,0
2.00E+13,2003.07.26,12:00:57 AM,38.11,28.87,turkey,denizli,alacaoglu_buldan,south_east,1.8,6,4.9,0,4.9,4.7,0,0
2.00E+13,2003.07.28,12:36:54 AM,38.11,28.87,turkey,denizli,alacaoglu_buldan,south_east,1.8,8,3.7,3.7,0,,0,0
2.00E+13,2003.12.03,12:31:59 AM,37.9,27.57,turkey,aydin,abdurrahmanlar_germencik,south_east,1.8,5,3.6,3.6,0,,0,0
2.00E+13,2004.10.25,12:35:07 AM,39.95,38.96,turkey,erzincan,yaylabeli_refahiye,south_east,1.8,4,3.6,3.6,0,,0,0
2.01E+13,2005.01.16,12:57:53 AM,40.61,27.72,turkey,balikesir,asmali_marmara,south_east,1.8,19.7,3.7,3.7,0,,0,0
2.01E+13,2005.03.23,12:02:58 AM,39.39,40.82,turkey,bingol,sarikusak_karliova,south_east,1.8,13.7,3.5,3.5,0,,0,0
2.01E+13,2006.05.21,12:48:33 AM,37.99,42.65,turkey,bitlis,dokuktas_hizan,south_east,1.8,9.9,4.9,4.5,4.8,,0,4.9
2.01E+13,2011.05.20,12:00:36 AM,39.11,29.09,turkey,kutahya,sogut_simav,south_east,1.8,5,3.9,0,3.9,,0,0
2.01E+13,2011.07.06,12:56:51 AM,39.12,29.1,turkey,kutahya,sogut_simav,south_east,1.8,5,3.6,0,3.6,,0,0
2.01E+13,2011.09.30,12:40:14 AM,38,35.16,turkey,nigde,sulucaova_camardi,south_east,1.8,5,4.5,0,4.3,,0,4.5
2.01E+13,2012.02.08,12:57:26 AM,39.23,27.84,turkey,manisa,kuyucak_kirkagac,south_east,1.8,8.9,4.2,0,4.2,,0,0
2.01E+13,2013.05.06,12:33:18 AM,37.31,37.15,turkey,kahramanmaras,cicek_pazarcik,south_east,1.8,8,4,0,4,3.8,0,0
2.01E+13,2013.06.10,12:36:04 AM,39.01,27.86,turkey,manisa,gokceahmet_akhisar,south_east,1.8,6.8,3.5,0,3.5,,0,0
2.02E+13,2016.09.12,12:28:51 AM,38.63,27.58,turkey,manisa,cavusoglu,south_east,1.8,9.3,3.5,0,3.4,3.5,0,0
2.02E+13,2016.10.15,12:49:15 AM,38.93,27.72,turkey,manisa,ballica_akhisar,south_east,1.8,11.7,4.3,0,4,4.3,0,0
2.02E+13,2017.05.03,12:09:49 AM,37.1,28.66,turkey,mugla,kavakcali_ula,south_east,1.8,5,3.6,0,3.2,3.6,0,0
1.97E+13,1972.09.03,12:38:46 AM,39.16,27.98,turkey,manisa,akkocali_akhisar,south,1.8,30,4.9,4.7,4.7,4.9,4.6,4.6
1.98E+13,1976.07.25,12:02:16 AM,39.25,29.07,turkey,kutahya,katrandagi_emet,south,1.8,0,3.5,0,0,,0,3.5
1.98E+13,1983.11.23,12:21:45 AM,40.11,29.29,turkey,bursa,alacam_kestel,south,1.8,2,3.7,0,0,,0,3.7
1.98E+13,1983.12.16,12:30:07 AM,40.33,27.14,turkey,canakkale,karahamzalar_biga,south,1.8,10,3.5,0,0,,0,3.5
1.99E+13,1990.07.02,12:43:20 AM,37.1,30.8,turkey,antalya,yesilkaraman_aksu,south,1.8,10,3.7,3.7,0,,0,0
1.99E+13,1990.10.30,12:40:02 AM,39.53,26.23,turkey,canakkale,tabaklar_ayvacik,south,1.8,1,3.5,3.5,0,,0,0
1.99E+13,1992.09.18,12:46:25 AM,38.63,30.71,turkey,afyonkarahisar,isiklar,south,1.8,6,3.6,3.6,0,,0,0
1.99E+13,1993.06.02,12:19:45 AM,38.74,27.55,turkey,manisa,adiloba_saruhanli,south,1.8,9,3.8,3.8,0,,0,0
1.99E+13,1993.09.01,12:01:43 AM,38.23,32.27,turkey,konya,kamislioz_kadinhani,south,1.8,3,3.5,3.5,0,,0,0
1.99E+13,1994.07.01,12:32:28 AM,39.24,29.18,turkey,kutahya,hasanlar_hisarcik,south,1.8,12,3.5,3.5,0,,0,0
2.00E+13,2003.05.12,12:01:19 AM,39.03,40.48,turkey,bingol,oguldere,south,1.8,1,4,4,0,,0,0
2.01E+13,2005.07.10,12:28:41 AM,40.74,31.71,turkey,bolu,ahmetler,south,1.8,5,3.5,3.5,0,,0,0
2.01E+13,2006.08.21,12:27:15 AM,39.45,26.93,turkey,balikesir,taylieli_burhaniye,south,1.8,15.7,3.8,3.8,3.7,,0,0
2.01E+13,2006.11.09,12:59:10 AM,39.47,36.55,turkey,sivas,sultankoy_sarkisla,south,1.8,5,3.5,3.5,0,,0,0
2.01E+13,2007.01.28,12:21:03 AM,38.11,28.77,turkey,denizli,beyler_buldan,south,1.8,3.5,3.5,3.4,3.5,,0,0
2.01E+13,2010.03.12,12:50:45 AM,38.77,40.08,turkey,elazig,yukarimirahmet_kovancilar,south,1.8,3.8,3.8,0,3.8,,0,0
2.02E+13,2017.02.11,12:48:00 AM,39.53,26.19,turkey,canakkale,yukarikoy_ayvacik,south,1.8,10.3,3.5,0,3.5,3.5,0,0
1.93E+13,1928.10.04,12:14:08 AM,40.22,33.67,turkey,kirikkale,akkuyu_sulakyurt,north_west,1.8,10,5.8,5.5,5.5,5.8,5.7,5.5
1.96E+13,1957.06.01,12:27:00 AM,40.75,30.86,turkey,duzce,degirmentepe_golyaka,north_west,1.8,50,5.3,5,4.9,5.3,5,5
1.96E+13,1960.01.26,12:34:26 AM,36.93,29.03,turkey,mugla,gurleyik_dalaman,north_west,1.8,50,4.3,4.3,0,,0,0
1.97E+13,1965.10.04,12:54:06 AM,39.6,26.5,turkey,canakkale,yenicam_ayvacik,north_west,1.8,10,4.4,4.3,4.1,4.4,4.1,4.4
1.97E+13,1970.03.28,12:52:02 AM,39.5,31.1,turkey,eskisehir,kaymazyayla_mahmudiye,north_west,1.8,5,4.4,4.4,0,,0,0
1.97E+13,1974.08.29,12:02:30 AM,38.84,29.28,turkey,kutahya,alikahya_gediz,north_west,1.8,19,4.3,4.1,4.2,4.3,3.9,4.2
1.98E+13,1975.03.28,12:32:53 AM,40.29,26.31,turkey,canakkale,buyukanafarta_eceabat,north_west,1.8,0,4,0,4,,0,0
1.98E+13,1975.09.23,12:53:47 AM,41.12,28.1,turkey,istanbul,celtik_silivri,north_west,1.8,33,3.5,0,0,,0,3.5
1.98E+13,1977.07.11,12:04:04 AM,39.6,44,turkey,agri,kazan_dogubayazit,north_west,1.8,10,4.4,0,0,,0,4.4
1.98E+13,1977.10.27,12:43:52 AM,37.87,27.88,turkey,aydin,yilmazkoy,north_west,1.8,16,5.5,0,4.9,,5.5,4.7
1.98E+13,1984.11.05,12:55:55 AM,37.16,28.2,turkey,mugla,yenikoy,north_west,1.8,0,3.6,0,0,,0,3.6
1.99E+13,1986.08.10,12:47:57 AM,38.48,43.43,turkey,van,kevenli,north_west,1.8,53,4.7,0,0,,0,4.7
1.99E+13,1988.11.18,12:04:47 AM,38.45,30.08,turkey,afyonkarahisar,kizilca_sandikli,north_west,1.8,37,4.5,0,0,,0,4.5
1.99E+13,1990.05.07,12:36:03 AM,40.58,30.2,turkey,sakarya,melekseoruc_geyve,north_west,1.8,5,3.5,3.5,0,,0,0
1.99E+13,1993.03.27,12:19:54 AM,39.18,27.96,turkey,manisa,akkocali_akhisar,north_west,1.8,33,3.8,3.8,0,,0,0
2.00E+13,1998.04.27,12:49:26 AM,39.83,40.6,turkey,erzurum,eyupoglu_askale,north_west,1.8,13,3.8,3.8,0,,0,0
2.00E+13,1998.12.13,12:14:40 AM,37.73,34.27,turkey,konya,acikuyu_eregli,north_west,1.8,1,4,4,0,,0,0
2.00E+13,1999.10.19,12:19:19 AM,40.44,27.1,turkey,canakkale,degirmencik_biga,north_west,1.8,16,3.5,3.5,0,,0,0
2.00E+13,2003.05.01,12:16:15 AM,38.97,40.44,turkey,bingol,cicekdere,north_west,1.8,2,3.8,3.8,0,,0,0
2.00E+13,2003.12.03,12:32:56 AM,38.36,38.83,turkey,malatya,akusagi_kale,north_west,1.8,10,3.5,3.5,0,,0,0
2.00E+13,2004.01.03,12:28:31 AM,36.42,30.31,turkey,antalya,toptas_kumluca,north_west,1.8,28,3.5,3.5,0,,0,0
2.00E+13,2004.07.25,12:56:16 AM,37.24,30.94,turkey,antalya,haspinar_serik,north_west,1.8,106,3.7,3.7,0,,0,0
2.01E+13,2006.01.20,12:40:22 AM,36.99,28.24,turkey,mugla,camli_marmaris,north_west,1.8,7.4,4.3,4.1,4.3,,0,0
2.01E+13,2007.01.08,12:59:00 AM,38.79,42.53,turkey,bitlis,uludere_ahlat,north_west,1.8,9.3,3.6,3.6,0,,0,0
2.01E+13,2007.02.09,12:59:30 AM,38.44,39.05,turkey,elazig,gozeli_sivrice,north_west,1.8,4.2,3.6,3.6,0,,0,0
2.01E+13,2007.02.17,12:39:48 AM,38.44,39.1,turkey,elazig,kamislik_sivrice,north_west,1.8,5,3.5,3.5,0,,0,0
2.01E+13,2007.06.16,12:36:27 AM,40.15,37.22,turkey,sivas,olukbasi_hafik,north_west,1.8,3.2,3.6,3.6,0,,0,0
2.01E+13,2007.11.08,12:35:27 AM,38.25,26.5,turkey,izmir,zeytineli_urla,north_west,1.8,5.8,3.5,3.5,0,,0,0
2.01E+13,2007.12.26,12:41:40 AM,37.15,36.96,turkey,gaziantep,ikizkuyu_nurdagi,north_west,1.8,3.9,3.6,0,3.6,,0,0
2.01E+13,2009.02.25,12:28:54 AM,38.56,44.2,turkey,van,kazligol_saray,north_west,1.8,5.1,3.6,3.6,0,,0,0
2.01E+13,2009.05.08,12:53:23 AM,39.31,27.91,turkey,manisa,demirtas_kirkagac,north_west,1.8,5,3.5,3.5,0,,0,0
2.01E+13,2009.10.19,12:47:00 AM,40.07,38.75,turkey,sivas,arslanca_golova,north_west,1.8,5.5,3.5,3.5,0,,0,0
2.01E+13,2010.03.08,12:16:52 AM,37.54,35.56,turkey,adana,enizcakiri_kozan,north_west,1.8,5,4,0,4,,0,0
2.01E+13,2011.10.24,12:49:21 AM,38.67,43.51,turkey,van,kozluca,north_west,1.8,7.3,4.9,0,4.5,,0,4.9
2.01E+13,2011.11.02,12:24:03 AM,38.84,43.57,turkey,van,akcift,north_west,1.8,6,4.6,0,4.5,,0,4.6
2.01E+13,2011.11.26,12:22:33 AM,38.48,43.35,turkey,van,kavurma,north_west,1.8,5.5,4.2,0,4.1,,0,4.2
2.01E+13,2012.03.03,12:39:56 AM,38.6,43.2,turkey,van,citoren,north_west,1.8,2.4,4.1,0,4.1,,0,0
2.01E+13,2014.07.01,12:25:02 AM,40.58,35.15,turkey,corum,elvancelebi_mecitozu,north_west,1.8,31,3.5,0,3.5,,0,0
2.02E+13,2015.03.11,12:02:58 AM,37.84,29.66,turkey,denizli,cardak,north_west,1.8,5,3.5,0,3.5,,0,0
2.02E+13,2015.11.18,12:55:39 AM,37.82,29.31,turkey,denizli,kocabas_honaz,north_west,1.8,8.2,4.3,0,4.3,4.3,0,0
2.02E+13,2016.10.25,12:18:56 AM,39.79,28.68,turkey,bursa,haciahmet_mustafakemalpasa,north_west,1.8,3.8,3.5,0,3.2,3.5,0,0
2.02E+13,2017.02.06,12:51:40 AM,39.55,26.11,turkey,canakkale,gulpinar_ayvacik,north_west,1.8,11,5.4,0,5.4,5.2,0,0
2.02E+13,2017.04.22,12:01:14 AM,38.64,27.61,turkey,manisa,yesilkoy,north_west,1.8,10,3.9,0,3.7,3.9,0,0
1.94E+13,1943.09.06,12:32:47 AM,40.21,31.35,turkey,ankara,akdere_nallihan,north_east,1.8,10,5.2,4.9,4.9,5.2,4.9,4.9
1.96E+13,1960.03.06,12:37:06 AM,41.3,26.5,turkey,edirne,rahmanca_meric,north_east,1.8,22,4.4,4.3,4.2,4.4,4.1,4.4
1.96E+13,1960.08.31,12:12:00 AM,39.09,35.98,turkey,kayseri,sarioglan,north_east,1.8,70,4.9,4.7,4.7,4.9,4.7,4.8
1.97E+13,1965.10.17,12:23:07 AM,38.08,38.5,turkey,adiyaman,karakose_sincik,north_east,1.8,41,4.9,4.7,4.6,4.9,4.6,4.6
1.97E+13,1967.01.30,12:26:57 AM,38.9,27.5,turkey,manisa,hatiplar_saruhanli,north_east,1.8,5,4.5,4.5,0,,0,0
1.97E+13,1968.02.19,12:17:02 AM,38.7,27.9,turkey,manisa,ozanca_golmarmara,north_east,1.8,5,4.5,4.5,0,,0,0
1.97E+13,1970.04.26,12:54:14 AM,39.4,28.95,turkey,kutahya,dereyuzudere_simav,north_east,1.8,5,3.5,3.5,0,,0,0
1.97E+13,1970.09.28,12:54:09 AM,37.09,28.59,turkey,mugla,balcilar_koycegiz,north_east,1.8,24,4.6,4.6,0,4.5,4.5,4.2
1.98E+13,1976.10.03,12:53:48 AM,38.24,26.7,turkey,izmir,demircili_urla,north_east,1.8,19,4,0,4,,0,3.9
1.98E+13,1977.03.29,12:44:04 AM,38.97,27.84,turkey,manisa,medar_akhisar,north_east,1.8,9,3.5,0,0,,0,3.5
1.98E+13,1978.01.16,12:04:42 AM,38.7,27.9,turkey,manisa,ozanca_golmarmara,north_east,1.8,10,3.7,0,0,,0,3.7
1.98E+13,1978.11.25,12:57:25 AM,39.9,44.1,turkey,igdir,asagierhaci,north_east,1.8,10,4.4,0,0,,0,4.4
1.98E+13,1979.05.15,12:05:52 AM,38.9,27.5,turkey,manisa,hatiplar_saruhanli,north_east,1.8,33,3.8,0,0,,0,3.8
1.98E+13,1980.01.03,12:47:16 AM,40.27,30.83,turkey,bolu,bolucekova_goynuk,north_east,1.8,0,4.2,0,0,,0,4.2
1.98E+13,1980.02.23,12:51:17 AM,39.24,29.38,turkey,kutahya,karbasan_hisarcik,north_east,1.8,10,3.6,0,0,,0,3.6
1.98E+13,1981.05.07,12:13:57 AM,37.18,28.7,turkey,mugla,turgut_ula,north_east,1.8,8,3.6,0,0,,0,3.6
1.98E+13,1981.05.23,12:09:01 AM,37.18,29.59,turkey,burdur,sorkun_golhisar,north_east,1.8,0,3.8,0,0,,0,3.8
1.98E+13,1983.06.25,12:33:49 AM,37.79,29.35,turkey,denizli,kizilyer_honaz,north_east,1.8,10,4.1,0,0,,0,4.1
1.98E+13,1984.12.12,12:51:05 AM,38.93,27.85,turkey,manisa,akhisar,north_east,1.8,10,3.5,0,0,,0,3.5
1.99E+13,1985.04.22,12:05:07 AM,36.37,32.31,turkey,antalya,kizilguney_gazipasa,north_east,1.8,10,3.5,0,0,,0,3.5
1.99E+13,1986.08.05,12:58:41 AM,37.19,37.26,turkey,gaziantep,boyno_sehitkamil,north_east,1.8,10,4.5,0,0,,0,4.5
1.99E+13,1987.12.27,12:16:46 AM,37.1,27.59,turkey,mugla,kumkoy_bodrum,north_east,1.8,5,3.7,3.7,0,,0,0
1.99E+13,1988.07.05,12:44:43 AM,39.06,44.1,turkey,van,sungur_caldiran,north_east,1.8,54,4.1,0,0,,0,4.1
1.99E+13,1990.01.20,12:24:48 AM,37.04,29.4,turkey,burdur,yesildere_golhisar,north_east,1.8,2,3.5,3.5,0,,0,0
1.99E+13,1991.07.27,12:00:16 AM,37.32,29.79,turkey,burdur,tefenni,north_east,1.8,8,3.8,3.8,0,,0,0
2.00E+13,1996.03.08,12:30:15 AM,39.28,40.99,turkey,bingol,toklular_karliova,north_east,1.8,9,3.7,3.7,0,,0,0
2.00E+13,1998.12.19,12:15:18 AM,39.77,42.04,turkey,erzurum,yesilova_karayazi,north_east,1.8,0,4.7,4.7,0,,0,0
2.00E+13,1999.08.31,12:28:21 AM,40.63,29.09,turkey,yalova,tesvikiye_cinarcik,north_east,1.8,19,4.1,4.1,0,,0,0
2.00E+13,1999.11.12,12:05:00 AM,40.7,31.7,turkey,bolu,demirciler,north_east,1.8,10,4.7,4.7,0,,0,0
2.00E+13,2000.06.29,12:30:31 AM,37.9,29.1,turkey,denizli,salihaga,north_east,1.8,5,3.6,3.6,0,,0,0
2.00E+13,2000.07.09,12:36:03 AM,39.39,40.66,turkey,bingol,elmali_yedisu,north_east,1.8,5,3.6,3.6,0,,0,0
2.00E+13,2002.02.09,12:31:16 AM,38.97,40.08,turkey,elazig,kalecik_karakocan,north_east,1.8,10,3.6,3.6,0,,0,0
2.00E+13,2003.07.23,12:25:05 AM,39.99,41.99,turkey,erzurum,bugdayli_koprukoy,north_east,1.8,15,3.5,3.5,0,,0,0
2.00E+13,2004.01.31,12:09:19 AM,40.61,33.01,turkey,cankiri,dodurga_orta,north_east,1.8,2,3.5,3.5,0,,0,0
2.00E+13,2004.07.03,12:36:01 AM,37.1,27.59,turkey,mugla,kumkoy_bodrum,north_east,1.8,19,4.3,0,4.3,,0,4.1
2.00E+13,2004.07.30,12:14:08 AM,39.62,43.9,turkey,agri,yalinsaz_dogubayazit,north_east,1.8,10,4.8,4.5,4.6,,0,4.8
2.01E+13,2006.04.06,12:52:59 AM,37.24,34.69,turkey,mersin,olukkoyagi_tarsus,north_east,1.8,5,3.7,3.7,0,,0,0
2.01E+13,2007.03.13,12:47:19 AM,39.52,26.22,turkey,canakkale,balabanli_ayvacik,north_east,1.8,11.1,3.7,3.5,3.7,,0,0
2.01E+13,2007.12.23,12:55:08 AM,37.52,35.73,turkey,adana,kizillar_kozan,north_east,1.8,4,4.1,0,4.1,,0,0
2.01E+13,2008.05.26,12:08:17 AM,38.64,43.27,turkey,van,tevekli,north_east,1.8,5,3.5,3.5,0,,0,0
2.01E+13,2009.03.24,12:37:04 AM,39.09,41.88,turkey,mus,esenler_varto,north_east,1.8,8.6,3.5,3.5,0,,0,0
2.01E+13,2009.10.05,12:58:08 AM,38.33,39.21,turkey,elazig,kayapinar_sivrice,north_east,1.8,9.7,3.7,3.7,0,,0,0
2.01E+13,2010.05.30,12:11:07 AM,39.55,39.92,turkey,tunceli,dagyolu_pulumur,north_east,1.8,4.9,3.5,0,3.5,,0,0
2.01E+13,2010.09.17,12:28:28 AM,37.75,43.77,turkey,hakkari,ordekli,north_east,1.8,5,3.7,0,3.7,,0,0
2.01E+13,2011.06.26,12:16:01 AM,38.54,39.61,turkey,elazig,tepecik_maden,north_east,1.8,4.5,3.5,0,3.5,,0,0
2.01E+13,2011.10.23,12:00:07 AM,38.68,43.21,turkey,van,mollakasim,north_east,1.8,5,3.6,0,3.6,,0,0
2.01E+13,2011.10.23,12:52:04 AM,38.82,43.34,turkey,van,esenpinar,north_east,1.8,5.2,4.9,0,4.9,,0,4.8
2.01E+13,2011.10.24,12:22:27 AM,38.69,43.32,turkey,van,yumrutepe,north_east,1.8,5,3.9,0,3.9,,0,0
2.01E+13,2011.10.24,12:28:29 AM,38.57,43.28,turkey,van,bardakci,north_east,1.8,3.9,4.8,0,4.5,,0,4.8
2.01E+13,2011.11.26,12:35:33 AM,38.72,43.33,turkey,van,gollu,north_east,1.8,5,3.5,0,3.5,,0,0
2.01E+13,2012.08.11,12:26:54 AM,39.31,38.54,turkey,erzincan,kocacimen_kemaliye,north_east,1.8,3.8,3.5,0,3.5,,0,0
2.02E+13,2017.02.08,12:16:14 AM,39.54,26.14,turkey,canakkale,gulpinar_ayvacik,north_east,1.8,10.6,4.1,0,4.1,4.1,0,0
2.02E+13,2017.05.26,12:38:58 AM,36.9,29.02,turkey,mugla,tasbasi_dalaman,north_east,1.8,5,3.6,0,3.5,3.6,0,0
1.96E+13,1960.01.26,12:07:28 AM,36.84,28.96,turkey,mugla,sabunlu_dalaman,north,1.8,10,4.3,4.3,0,,0,0
1.97E+13,1970.03.28,12:18:01 AM,38.2,30.1,turkey,afyonkarahisar,cerityaylasi_dinar,north,1.8,5,4.4,4.4,0,,0,0
1.97E+13,1971.09.24,12:43:41 AM,38.2,30.1,turkey,afyonkarahisar,cerityaylasi_dinar,north,1.8,5,3.7,3.7,0,,0,0
1.97E+13,1971.09.30,12:29:22 AM,37.92,28.7,turkey,aydin,bucakkoy_kuyucak,north,1.8,5,3.7,3.7,0,,0,0
1.97E+13,1974.08.30,12:43:18 AM,40.8,33.9,turkey,cankiri,ayseki_yaprakli,north,1.8,5,3.5,3.5,0,,0,0
1.98E+13,1976.08.15,12:50:37 AM,37.7,28.5,turkey,aydin,kizilca_bozdogan,north,1.8,0,4.1,0,0,,0,4.1
1.98E+13,1978.10.07,12:53:42 AM,36.84,28.96,turkey,mugla,sabunlu_dalaman,north,1.8,0,3.5,0,0,,0,3.5
1.98E+13,1980.12.19,12:08:56 AM,39.62,26.4,turkey,canakkale,ayvacik,north,1.8,0,3.7,0,0,,0,3.7
1.98E+13,1983.10.25,12:53:14 AM,40.2,29.5,turkey,bursa,sungurpasa_inegol,north,1.8,10,3.6,0,0,,0,3.6
1.98E+13,1983.11.14,12:07:14 AM,40.1,29.44,turkey,bursa,edebey_inegol,north,1.8,14,3.5,0,0,,0,3.5
1.99E+13,1990.10.18,12:55:21 AM,38.25,30.91,turkey,isparta,asagitirtar_yalvac,north,1.8,8,3.9,3.9,0,,0,0
1.99E+13,1991.07.30,12:32:48 AM,37,29.2,turkey,denizli,kirazliyayla_cameli,north,1.8,10,3.8,3.8,0,,0,0
2.00E+13,1995.10.02,12:26:23 AM,38.2,30.1,turkey,afyonkarahisar,cerityaylasi_dinar,north,1.8,5,3.8,3.8,0,,0,0
2.00E+13,1999.01.25,12:35:06 AM,39.28,40.22,turkey,bingol,acikguney_kigi,north,1.8,1,3.5,3.5,0,,0,0
2.00E+13,1999.11.13,12:21:00 AM,40.75,31.33,turkey,duzce,muratbey_kaynasli,north,1.8,10,4,4,0,,0,0
2.00E+13,2000.05.12,12:22:52 AM,41,33.58,turkey,cankiri,serceler_ilgaz,north,1.8,0,3.6,3.6,0,,0,0
2.00E+13,2003.05.09,12:05:56 AM,38.96,27.3,turkey,izmir,kocakoy_bergama,north,1.8,14,3.6,3.6,0,,0,0
2.00E+13,2003.08.31,12:24:30 AM,37.9,35.88,turkey,adana,olucak_feke,north,1.8,3,3.7,3.7,0,,0,0
2.00E+13,2004.04.17,12:38:40 AM,39.14,29.48,turkey,kutahya,yunuslar_gediz,north,1.8,6,4.1,4,4.1,,0,0
2.01E+13,2011.11.26,12:49:21 AM,38.78,43.54,turkey,van,degirmenozu,north,1.8,5,3.6,0,3.6,,0,0
2.01E+13,2012.05.30,12:42:54 AM,38.53,43.82,turkey,van,karliyamac_ozalp,north,1.8,5,3.5,0,3.5,,0,0
2.02E+13,2015.07.07,12:08:30 AM,40.82,31.29,turkey,duzce,dariyeriyorukler_kaynasli,north,1.8,5.6,3.8,0,3.8,,0,0
2.02E+13,2017.04.09,12:53:58 AM,38.67,43.52,turkey,van,kozluca,north,1.8,2.2,3.9,0,3.6,3.9,0,0
1.97E+13,1966.01.22,12:23:44 AM,37.65,29.95,turkey,burdur,onacak_yesilova,east,1.8,32,4.9,4.8,4.8,4.9,4.8,4.9
1.98E+13,1978.06.17,12:40:37 AM,37.54,28.81,turkey,denizli,narli_kale,east,1.8,0,4.8,0,0,,0,4.8
1.98E+13,1983.02.05,12:47:34 AM,40.31,27.29,turkey,canakkale,cinarkopru_biga,east,1.8,7,3.7,0,0,,0,3.7
1.99E+13,1986.05.14,12:01:25 AM,39.49,28.42,turkey,balikesir,kursu_bigadic,east,1.8,8,4.5,0,0,,0,4.5
1.99E+13,1989.04.28,12:50:12 AM,37.04,28.06,turkey,mugla,kultak_milas,east,1.8,19,3.9,3.9,0,,0,0
2.00E+13,1998.07.20,12:14:55 AM,40.71,36,turkey,amasya,cigdemlik,east,1.8,4,3.7,3.7,0,,0,0
2.00E+13,2000.01.03,12:54:53 AM,40.9,42.06,turkey,erzurum,atli_olur,east,1.8,32,3.6,3.6,0,,0,0
2.00E+13,2001.05.06,12:47:19 AM,40.3,33.86,turkey,cankiri,kahyali_kizilirmak,east,1.8,8,3.9,3.9,0,,0,0
2.01E+13,2008.03.26,12:16:15 AM,37.04,30.27,turkey,antalya,tatkoy_korkuteli,east,1.8,95.8,3.6,3.6,0,,0,0
2.01E+13,2010.11.01,12:43:59 AM,36.98,28.28,turkey,mugla,camli_marmaris,east,1.8,7.6,3.5,3.5,0,,0,0
2.01E+13,2011.05.19,12:05:51 AM,39.13,29.1,turkey,kutahya,sogut_simav,east,1.8,5,3.6,0,3.6,,0,0
2.01E+13,2012.04.04,12:05:16 AM,36.96,37.02,turkey,kilis,kozlubag_musabeyli,east,1.8,8,4.3,0,4.3,,0,0
2.02E+13,2015.03.17,12:21:23 AM,40.37,41.64,turkey,erzurum,incedere_tortum,east,1.8,1.9,3.8,0,3.8,,0,0
2.02E+13,2015.10.03,12:08:03 AM,38.18,38.93,turkey,malatya,ornekkoy_puturge,east,1.8,10.6,4.1,0,4.1,3.9,0,0
1.93E+13,1933.07.12,12:35:00 AM,41.22,34.02,turkey,kastamonu,tekkekoy,west,1.9,50,4.8,4.7,4.6,4.8,4.6,4.7
1.94E+13,1939.08.02,12:06:17 AM,39.75,29.48,turkey,kutahya,carsamba_domanic,west,1.9,50,5.5,5.2,5.2,5.5,5.3,5.2
1.97E+13,1966.12.26,12:21:01 AM,38.85,40.9,turkey,bingol,gelintepe_solhan,west,1.9,28,4.4,4.4,0,,0,0
1.97E+13,1966.12.26,12:20:01 AM,38.85,40.9,turkey,bingol,gelintepe_solhan,west,1.9,28,4.8,4.6,4.6,4.8,4.5,4.7
1.99E+13,1986.05.27,12:44:50 AM,38.88,27.53,turkey,manisa,seyitoba_saruhanli,west,1.9,10,4,0,4,,0,3.9
1.99E+13,1991.12.02,12:06:21 AM,37.56,27.81,turkey,aydin,karpuzlu,west,1.9,0,3.6,3.6,0,,0,0
2.00E+13,2000.11.15,12:07:22 AM,38.3,42.89,turkey,van,baglama_gevas,west,1.9,0,3.5,3.5,0,,0,0
2.00E+13,2001.06.25,12:28:33 AM,37.27,36.3,turkey,osmaniye,oluklu_duzici,west,1.9,6,4,4,0,,0,0
2.00E+13,2003.03.08,12:59:38 AM,40.7,30.62,turkey,sakarya,yuvalik_akyazi,west,1.9,8,3.8,3.8,0,,0,0
2.00E+13,2003.06.19,12:17:58 AM,38.94,40.4,turkey,bingol,alibir,west,1.9,10,3.5,3.5,0,,0,0
2.01E+13,2005.01.26,12:44:48 AM,37.63,44.01,turkey,hakkari,yeniisik_yuksekova,west,1.9,17.3,3.9,3.9,0,,0,0
2.01E+13,2005.08.12,12:39:35 AM,39.44,33.16,turkey,ankara,yeniyapansihli_bala,west,1.9,5,3.6,3.5,3.6,,0,0
2.01E+13,2006.11.16,12:40:12 AM,38.33,41.98,turkey,bitlis,agackopru,west,1.9,9.9,3.7,3.7,0,,0,0
2.01E+13,2009.01.27,12:23:39 AM,41.54,28.03,turkey,tekirdag,bahcekoy_saray,west,1.9,11,3.5,0,3.5,,0,0
2.01E+13,2010.12.25,12:44:30 AM,39.87,40.74,turkey,erzurum,gulludere_askale,west,1.9,7.3,3.5,3.5,0,,0,0
2.01E+13,2012.03.07,12:37:30 AM,40.18,29.94,turkey,bilecik,pelitozu,west,1.9,5.4,3.5,0,3.5,,0,0
2.01E+13,2013.11.22,12:29:18 AM,38.68,43.22,turkey,van,alakoy,west,1.9,5,4.6,0,4.5,4.6,0,0
2.01E+13,2014.04.17,12:34:24 AM,37.81,30.88,turkey,isparta,agilkoy_egirdir,west,1.9,5,3.7,0,3.7,,0,0
1.92E+13,1924.09.13,12:34:15 AM,39.96,41.94,turkey,erzurum,emre_koprukoy,south_west,1.9,10,6.8,6.4,6.3,6.5,6.8,6.3
1.93E+13,1929.04.27,12:18:06 AM,40.51,31.43,turkey,bolu,sarpincik_mudurnu,south_west,1.9,70,4.9,4.8,4.8,4.9,4.8,4.9
